CustomerId,total_amount,avg_amount,std_amount,transaction_count,total_value,avg_value,std_value,avg_hour,prop_weekend,count_financial_services,count_airtime,count_utility_bill,count_data_bundles,count_tv,most_frequent_ProductCategory_data_bundles,most_frequent_ProductCategory_financial_services,most_frequent_ProductCategory_movies,most_frequent_ProductCategory_other,most_frequent_ProductCategory_ticket,most_frequent_ProductCategory_transport,most_frequent_ProductCategory_tv,most_frequent_ProductCategory_utility_bill,most_frequent_ChannelId_ChannelId_2,most_frequent_ChannelId_ChannelId_3,most_frequent_ChannelId_ChannelId_5,is_high_risk
CustomerId_1039,0.028398569921856895,-0.04424655594444775,-0.033125615700517495,0.04576712003466251,0.009263245431384895,-0.05662577790567693,-0.0281141269430697,-0.07265282110394354,-0.3190832305470836,0.05397899410134281,-0.0004383946957772003,1.753269206279912,-0.18030190512947342,-0.11369613467966934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
CustomerId_1040,-0.044806901759623985,0.2044672049588477,-0.14043246609822269,-0.25345907179094945,-0.074793404214307,0.18660806003280817,-0.13150788249858814,-1.291671409685745,-0.6452132942798625,-0.3220574010087706,-0.16048453631511767,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1043,-0.058057093974276504,-0.07981003643313178,-0.06842467773628876,-0.20186834906239567,-0.07994896612495897,-0.07618752470047889,-0.09576167460534528,1.7558750617687588,-0.6452132942798625,-0.264205647914907,-0.12047300091028255,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CustomerId_1044,-0.05516836804103483,-0.08558187083446207,-0.11912593266711931,-0.09868690360528809,-0.08426932700608532,-0.10296430436537683,-0.1100267688256352,-1.159806418132425,-0.23755071461388888,-0.061724512086384395,-0.09379864397372581,0.24482345906207847,-0.18030190512947342,-0.11369613467966934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1048,-0.06284188560734547,-0.08776184738115919,-0.14043246609822269,-0.25345907179094945,-0.09283787090158889,-0.10605065932926151,-0.13150788249858814,-1.0572447580353983,-0.6452132942798625,-0.3220574010087706,-0.16048453631511767,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1050,-0.06136964202793963,-0.06390641453707699,-0.14043246609822269,-0.25345907179094945,-0.09136485321283118,-0.08216015162623541,-0.13150788249858814,1.5214484101184125,-0.6452132942798625,-0.3220574010087706,-0.16048453631511767,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1052,-0.042267281585148926,-0.045248058134026985,0.05057067762777287,-0.19155020451668492,-0.07144228897238322,-0.061597250353273666,0.05773881360988207,-0.05255910810534207,1.2183870699074453,-0.1774280182741116,-0.1471473578468393,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1053,-0.058135122883985015,-0.0819786088759581,-0.12070254294704527,-0.19155020451668492,-0.08811979524449796,-0.10023844009808244,-0.11182622379493548,-1.5595875830004267,-0.6452132942798625,-0.1774280182741116,-0.16048453631511767,-0.25799179001053274,0.23798062989500862,-0.11369613467966934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1054,-0.004688264220814987,-0.07549006221617459,-0.07733447081378979,0.27276630004029917,-0.03255462198917979,-0.09310613904978536,-0.06901792650571517,-0.737162214435887,-0.14347473469097186,0.3721636361175926,0.1996192823283984,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
CustomerId_1055,-0.06105679026731589,-0.0867479914852857,-0.12661486425056895,-0.21218649360810643,-0.09094136062731334,-0.10467695513633751,-0.11840635681599405,-0.4008501334144282,0.6593069606512532,-0.264205647914907,-0.13381017937856093,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1056,-0.0611856115805139,-0.08552540055202648,-0.12898869772643956,-0.22250463815381719,-0.09118072600173648,-0.10381092423210282,-0.1200673894668544,-0.002324825608839443,0.17011186505208473,-0.264205647914907,-0.1471473578468393,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1057,-0.06155220023178595,-0.08029509690096145,-0.10031851895177035,-0.2431409272452387,-0.09090600820278316,-0.09337077236588041,-0.09317120915173378,-1.291671409685745,-0.6452132942798625,-0.3220574010087706,-0.16048453631511767,0.24482345906207847,-0.18030190512947342,-0.11369613467966934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CustomerId_1058,-0.058125185239824025,-0.09088464693061943,-0.13426742796012883,0.035448975488951755,-0.08738439116338567,-0.10876738076987029,-0.12554824031575124,0.1310558555025645,0.5918317750513677,0.0829048706482746,0.012898783772501173,0.24482345906207847,-0.18030190512947342,-0.11369613467966934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
CustomerId_1059,-0.04848751070813857,-0.06721966909875507,-0.07371549222757245,-0.1709139154252634,-0.07037435114803388,-0.07087852298869532,-0.09789391429995627,0.4274573690834621,-0.6452132942798625,-0.2063538948210434,-0.10713582244200419,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1063,-0.05830553507830124,-0.08710333803702566,-0.12382789450181066,-0.1399594817881311,-0.08743373725595906,-0.10422154233324858,-0.11665600338361451,0.4079218147792668,-0.3734382411692134,-0.1485021417271798,-0.09379864397372581,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
CustomerId_1064,0.00732892399608514,-0.06651205258879668,-0.07411657265558405,0.1695848545831916,0.0011517052738183996,-0.07558599584581341,-0.07914050305060115,-0.24233306420324172,-0.5675632791053913,0.3432377595706608,0.05291031917733629,0.24482345906207847,-0.18030190512947342,0.21894728672089567,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
CustomerId_1068,-0.06302591605477119,-0.09074377648666945,-0.14043246609822269,-0.25345907179094945,-0.09302199811268361,-0.10903697279213978,-0.13150788249858814,0.5837418035170266,2.6160873430479263,-0.3509832775557024,-0.1471473578468393,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1070,-0.06136964202793963,-0.06390641453707699,-0.14043246609822269,-0.25345907179094945,-0.09136485321283118,-0.08216015162623541,-0.13150788249858814,0.8181684551673731,-0.6452132942798625,-0.3220574010087706,-0.16048453631511767,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1071,0.023759162342254257,0.10758858821954104,0.45042799937076494,-0.19155020451668492,-0.004195348936372071,0.09421152149135474,0.4535971690163917,-0.05255910810534207,1.2183870699074453,-0.2352797713679752,-0.13381017937856093,-0.25799179001053274,-0.18030190512947342,0.21894728672089567,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
CustomerId_1073,-0.06284188560734547,-0.08776184738115919,-0.14043246609822269,-0.25345907179094945,-0.09283787090158889,-0.10605065932926151,-0.13150788249858814,1.2870217584680659,-0.6452132942798625,-0.3509832775557024,-0.1471473578468393,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1074,-0.0015597466145775883,-0.07200948275857229,-0.08204707356358919,0.21085743276603464,0.005743837918520547,-0.0771353546256533,-0.09780141759657605,-0.10424945676116401,-0.574315454337954,0.4010895126645244,0.10625903305044979,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
CustomerId_1078,-0.05621678950001921,-0.07484015459061466,-0.06170962487821416,-0.20186834906239567,-0.07810769401401184,-0.0712103355956818,-0.09266842175283767,-3.401511274538863,2.6160873430479263,-0.264205647914907,-0.12047300091028255,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CustomerId_1079,-0.05584872860516775,0.025551458628231244,-0.14043246609822269,-0.25345907179094945,-0.08584103687998978,0.007429252260112443,-0.13150788249858814,1.5214484101184125,2.6160873430479263,-0.3509832775557024,-0.1471473578468393,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1080,-0.06136964202793963,-0.06390641453707699,-0.14043246609822269,-0.25345907179094945,-0.09136485321283118,-0.08216015162623541,-0.13150788249858814,-1.291671409685745,-0.6452132942798625,-0.3220574010087706,-0.16048453631511767,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1081,-0.06265785515991974,-0.08925281193391432,-0.13678308953831983,-0.2431409272452387,-0.09265374369049417,-0.10754381606070064,-0.12785955043284258,-1.0572447580353983,-0.6452132942798625,-0.3509832775557024,-0.13381017937856093,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1082,-0.05621678950001921,-0.07106304439030164,-0.07142160708975696,-0.21218649360810643,-0.0817902382359061,-0.07499299931532759,-0.09194408036880035,0.3493151518666802,-0.6452132942798625,-0.264205647914907,-0.13381017937856093,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1083,-0.06302591605477119,-0.09074377648666945,-0.14043246609822269,-0.25345907179094945,-0.09302199811268361,-0.10903697279213978,-0.13150788249858814,1.2870217584680659,2.6160873430479263,-0.3509832775557024,-0.1471473578468393,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1084,-0.05952933755368234,-0.03408712348197424,-0.14043246609822269,-0.25345907179094945,-0.08952358110188405,-0.052297016997452796,-0.13150788249858814,1.0525951068177195,-0.6452132942798625,-0.3220574010087706,-0.16048453631511767,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1085,-0.062142569907127694,-0.08940190838918984,-0.1247698792855873,-0.22250463815381719,-0.09132802777061225,-0.10440818692467847,-0.12207381026279192,1.9903017134191052,-0.6452132942798625,-0.264205647914907,-0.1471473578468393,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CustomerId_1086,-0.03465725452320016,-0.07926782232411317,-0.09795759264572139,0.06640340912608403,-0.06398366390535858,-0.09721229134669043,-0.08909982474882587,-0.3832681345406524,-0.5432976493633691,0.16968250028907,0.012898783772501173,-0.25799179001053274,-0.18030190512947342,0.21894728672089567,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
CustomerId_1087,-0.04848751070813857,-0.06721966909875507,-0.07371549222757245,-0.1709139154252634,-0.07037435114803388,-0.07087852298869532,-0.09789391429995627,1.7819224675076861,-0.6452132942798625,-0.2063538948210434,-0.10713582244200419,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1089,-0.0007678635993046749,-0.08706927472844979,-0.12293655200388197,1.304580754611375,-0.02849314396685261,-0.10511826153767417,-0.1142976062287349,-0.1565528859051198,0.019920388333041814,1.9630868461988416,0.7997923134009253,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
CustomerId_1091,-0.062105763817642545,-0.08477991827564892,-0.13313371297841695,-0.2431409272452387,-0.09210136205721003,-0.10306434586638326,-0.12421121836709702,1.5214484101184125,2.6160873430479263,-0.3220574010087706,-0.1471473578468393,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1092,-0.03928598833685211,-0.06949753160990875,-0.08054487356004901,-0.09868690360528809,-0.05748544637140396,-0.07581423551761911,-0.0956687064174069,-0.03162815706513275,-0.6452132942798625,-0.1485021417271798,-0.04044993010061232,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1093,-0.047523191163627757,-0.08910425764756709,-0.12068731285358379,0.30372073367743146,-0.06325231062289037,-0.10319031399790829,-0.11675781607434067,1.0909558316332308,0.06634320840983687,0.2564601299298654,0.292979531606347,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1094,-0.05126268985531857,-0.06607044308793301,-0.04557394916845797,-0.19155020451668492,-0.07619645356284871,-0.07261248086920463,-0.04676116907292068,-0.6888600197277112,0.7524869788606183,-0.2352797713679752,-0.13381017937856093,0.24482345906207847,-0.18030190512947342,-0.11369613467966934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1095,-0.061415649639796066,-0.09108263206684108,-0.13254095537231664,-0.15027762633384187,-0.09058231256567865,-0.10815465290538029,-0.12549925065779652,-0.3752763168707544,2.6160873430479263,-0.1774280182741116,-0.09379864397372581,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CustomerId_1096,0.6542239193255326,-0.07889801747325788,0.04349902198808052,7.825648107500573,0.6585241473418522,-0.09647210460595902,0.05223146421142856,-0.23017317836083415,0.36146368816060287,10.64084981027838,5.1610496725279535,1.2504539572073008,-0.18030190512947342,0.5515907081214607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
CustomerId_1098,-0.05584872860516775,0.025551458628231244,-0.14043246609822269,-0.25345907179094945,-0.08584103687998978,0.007429252260112443,-0.13150788249858814,-0.35396480308435907,2.6160873430479263,-0.3220574010087706,-0.16048453631511767,-0.25799179001053274,-0.18030190512947342,-0.11369613467966934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
CustomerId_1099,-0.06093533017201491,-0.08963052295394562,-0.13172214501141208,-0.1709139154252634,-0.09017907397338124,-0.10656828699616042,-0.12581742002267765,-0.6925810776904151,0.44188691816273373,-0.1774280182741116,-0.16048453631511767,-0.25799179001053274,1.0745456999439726,-0.11369613467966934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
